time_s,heat_balance,moisture_balance,heat_quadrature_check,moisture_quadrature_check
1.093000000000000000e+03,5.264983613849988359e-12,4.348499189904119000e-13,1.015537671272202965e-16,4.625450550561357995e-18
1.094000000000000000e+03,5.246946137422384534e-12,4.348752948926268987e-13,1.017140785923677041e-16,4.631678733997051107e-18
1.095000000000000000e+03,5.227451594653832363e-12,4.348752948926268987e-13,1.018743900575151117e-16,4.633754795142282659e-18
1.096000000000000000e+03,5.214438484919154563e-12,4.348668362585552661e-13,1.021210230808187939e-16,4.633754795142282659e-18
1.097000000000000000e+03,5.199315141173448237e-12,4.348499189904119000e-13,1.022258421157228856e-16,4.637906917432744991e-18
1.098000000000000000e+03,5.179217674401744943e-12,4.348245430881969012e-13,1.025649625227654563e-16,4.646211162013668885e-18
1.099000000000000000e+03,5.159974349967839679e-12,4.348245430881969012e-13,1.027376056390780548e-16,4.650363284304131217e-18
1.100000000000000000e+03,5.148368062907181167e-12,4.348414603563402674e-13,1.028085126332778624e-16,4.650363284304131217e-18
1.101000000000000000e+03,5.132792526159110892e-12,4.348414603563402674e-13,1.029811557495904732e-16,4.654515406594594319e-18
1.102000000000000000e+03,5.110936531044884095e-12,4.348330017222685843e-13,1.031537988659030593e-16,4.654515406594594319e-18
1.103000000000000000e+03,5.092547348948775246e-12,4.348245430881969012e-13,1.032277887728941677e-16,4.665414727607056882e-18
1.104000000000000000e+03,5.077022055867634838e-12,4.348499189904119000e-13,1.033264419822156455e-16,4.669566849897519214e-18
1.105000000000000000e+03,5.064059189799886096e-12,4.348414603563402674e-13,1.034990850985282317e-16,4.673718972187981546e-18
1.106000000000000000e+03,5.046775368376222185e-12,4.348245430881969012e-13,1.038813662846489767e-16,4.686175339059368542e-18
1.107000000000000000e+03,5.025120347929711621e-12,4.348499189904119000e-13,1.039430245404748941e-16,4.686175339059368542e-18
1.108000000000000000e+03,5.006178485497381515e-12,4.348160844541252182e-13,1.039491903660574957e-16,4.694479583640293206e-18
1.109000000000000000e+03,4.990401974081595008e-12,4.348245430881969012e-13,1.040975555441386281e-16,4.694479583640293206e-18
1.110000000000000000e+03,4.976936671344553260e-12,4.348245430881969012e-13,1.045168316837549212e-16,4.696555644785523987e-18
1.111000000000000000e+03,4.962366007935068998e-12,4.348160844541252182e-13,1.045661582884156477e-16,4.704859889366448651e-18
1.112000000000000000e+03,4.942369028497224628e-12,4.348076258200535856e-13,1.048127913117193546e-16,4.713164133947373315e-18
1.113000000000000000e+03,4.920261815048350925e-12,4.347822499178385868e-13,1.049114445210408447e-16,4.713164133947373315e-18
1.114000000000000000e+03,4.901018490614444853e-12,4.348160844541252182e-13,1.049237761722060233e-16,4.713164133947373315e-18
1.115000000000000000e+03,4.885694172201021486e-12,4.348160844541252182e-13,1.049361078233712018e-16,4.723544439673528761e-18
1.116000000000000000e+03,4.872329356797838662e-12,4.347991671859819025e-13,1.052813940559963742e-16,4.723544439673528761e-18
1.117000000000000000e+03,4.859316247063160863e-12,4.347907085519102194e-13,1.053338035734484139e-16,4.724063454959835878e-18
1.118000000000000000e+03,4.838716343622165370e-12,4.347907085519102194e-13,1.053831301781091528e-16,4.732367699540761313e-18
1.119000000000000000e+03,4.815252551166202245e-12,4.348076258200535856e-13,1.056050998990824902e-16,4.732367699540761313e-18
1.120000000000000000e+03,4.794351185723630788e-12,4.348076258200535856e-13,1.060243760386987832e-16,4.732367699540761313e-18
1.121000000000000000e+03,4.777218095300754051e-12,4.347991671859819025e-13,1.061230292480202733e-16,4.740671944121685206e-18
1.122000000000000000e+03,4.763049381226703063e-12,4.348160844541252182e-13,1.063943255736543496e-16,4.742748005266915987e-18
1.123000000000000000e+03,4.750086515158955130e-12,4.347822499178385868e-13,1.064313205271498853e-16,4.742748005266915987e-18
1.124000000000000000e+03,4.736872430756560289e-12,4.348076258200535856e-13,1.065793003411321144e-16,4.751052249847841422e-18
1.125000000000000000e+03,4.720191533336046693e-12,4.347737912837669038e-13,1.065793003411321144e-16,4.751052249847841422e-18
1.126000000000000000e+03,4.704816971255693459e-12,4.347822499178385868e-13,1.066286269457928533e-16,4.751052249847841422e-18
1.127000000000000000e+03,4.691251181184794402e-12,4.347822499178385868e-13,1.067519434574447005e-16,4.751052249847841422e-18
1.128000000000000000e+03,4.679343432122559924e-12,4.347653326496952207e-13,1.067766067597750577e-16,4.753128310993072203e-18
1.129000000000000000e+03,4.668088850730406435e-12,4.347822499178385868e-13,1.070725663877395157e-16,4.761432555573996096e-18
1.130000000000000000e+03,4.656633294670535905e-12,4.347737912837669038e-13,1.073685260157039492e-16,4.778041044735845425e-18
1.131000000000000000e+03,4.646936266953188878e-12,4.347568740156235376e-13,1.074425159226950575e-16,4.782193167026307757e-18
1.132000000000000000e+03,4.638093381573639073e-12,4.347484153815519050e-13,1.075904957366772865e-16,4.794649533897695524e-18
1.133000000000000000e+03,4.629953907531099316e-12,4.347653326496952207e-13,1.077261438994943370e-16,4.802953778478619417e-18
1.134000000000000000e+03,4.621965164489347542e-12,4.347991671859819025e-13,1.078741237134765414e-16,4.802953778478619417e-18
1.135000000000000000e+03,4.613725203112949668e-12,4.347568740156235376e-13,1.080806788704933994e-16,4.802953778478619417e-18
1.136000000000000000e+03,4.607042795411358256e-12,4.347399567474802220e-13,1.082286586844756038e-16,4.807105900769081749e-18
1.137000000000000000e+03,4.601063799046776892e-12,4.347568740156235376e-13,1.083026485914667245e-16,4.819562267640467975e-18
1.138000000000000000e+03,4.595336021016840819e-12,4.347314981134085389e-13,1.084629600566141321e-16,4.827866512221393410e-18
1.139000000000000000e+03,4.589708730320764478e-12,4.347822499178385868e-13,1.086602664752570877e-16,4.827866512221393410e-18
1.140000000000000000e+03,4.587548252642806085e-12,4.347484153815519050e-13,1.088174950276132069e-16,4.836170756802317304e-18
1.141000000000000000e+03,4.755060638184951289e-12,4.439937024218857018e-13,1.089107599135282131e-16,4.840006730865402049e-18
1.142000000000000000e+03,4.733254886737653551e-12,4.439937024218857018e-13,1.090094131228497032e-16,4.841044761438017824e-18
1.143000000000000000e+03,4.712102302960435994e-12,4.439937024218857018e-13,1.092190511926578251e-16,4.844158853155864381e-18
1.144000000000000000e+03,4.685975596157222277e-12,4.439514092515273369e-13,1.092818655407805019e-16,4.848310975446326713e-18
1.145000000000000000e+03,4.685925352490292411e-12,4.440021610559573344e-13,1.094421770059279095e-16,4.854539158882019826e-18
1.146000000000000000e+03,4.690999962850147495e-12,4.440106196900290175e-13,1.095038352617538393e-16,4.857653250599867153e-18
1.147000000000000000e+03,4.710243287284053566e-12,4.440106196900290175e-13,1.096888100292316040e-16,4.857653250599867153e-18
1.148000000000000000e+03,4.720141289669117634e-12,4.440359955922440162e-13,1.097997948897182727e-16,4.857653250599867153e-18
1.149000000000000000e+03,4.734561222077813913e-12,4.440359955922440162e-13,1.099107797502049291e-16,4.859729311745097933e-18
1.150000000000000000e+03,4.750438220827459346e-12,4.440275369581723836e-13,1.100217646106915978e-16,4.859729311745097933e-18
1.151000000000000000e+03,4.758577694869999103e-12,4.440275369581723836e-13,1.103177242386560312e-16,4.859729311745097933e-18
1.152000000000000000e+03,4.771339586270030803e-12,4.440444542263156993e-13,1.104163774479775214e-16,4.861805372890329485e-18
1.153000000000000000e+03,4.789075600696058663e-12,4.440613714944590149e-13,1.105150306572989992e-16,4.870109617471253379e-18
1.154000000000000000e+03,4.798973603081122731e-12,4.440444542263156993e-13,1.105705230875423274e-16,4.883604014915256150e-18
1.155000000000000000e+03,4.806560396787440424e-12,4.440444542263156993e-13,1.108818972794632525e-16,4.888015644848872041e-18
1.156000000000000000e+03,4.822939832206378862e-12,4.440613714944590149e-13,1.109928821399499089e-16,4.896319889429796705e-18
1.157000000000000000e+03,4.840223653630043582e-12,4.440613714944590149e-13,1.111655252562625074e-16,4.900472011720259037e-18
1.158000000000000000e+03,4.850523605350540924e-12,4.440867473966740642e-13,1.112795930295404892e-16,4.900472011720259037e-18
1.159000000000000000e+03,4.859617709064736828e-12,4.440698301285306980e-13,1.116988691691567575e-16,4.904624134010720599e-18
1.160000000000000000e+03,4.872128382130121621e-12,4.440529128603873823e-13,1.117481957738174964e-16,4.904624134010720599e-18
1.161000000000000000e+03,4.889613178221503382e-12,4.440952060307456967e-13,1.117975223784782354e-16,4.904624134010720599e-18
1.162000000000000000e+03,4.905741395305795721e-12,4.441121232988890629e-13,1.119208388901300949e-16,4.906700195155952150e-18
1.163000000000000000e+03,4.916744758363303111e-12,4.441121232988890629e-13,1.119208388901300949e-16,4.906700195155952150e-18
1.164000000000000000e+03,4.925336425408206008e-12,4.441205819329606955e-13,1.121243111343556522e-16,4.906959702799106480e-18
1.165000000000000000e+03,4.934983209458623169e-12,4.441205819329606955e-13,1.121304769599382291e-16,4.916301977952646149e-18
1.166000000000000000e+03,4.949604116535037297e-12,4.440867473966740642e-13,1.123308662913725102e-16,4.916820993238954037e-18
1.167000000000000000e+03,4.968043542298075204e-12,4.441121232988890629e-13,1.125281727100154412e-16,4.916820993238954037e-18
1.168000000000000000e+03,4.984975658053234900e-12,4.441205819329606955e-13,1.126299088321282444e-16,4.916820993238954037e-18
1.169000000000000000e+03,4.997335600117832519e-12,4.441205819329606955e-13,1.127840544716930627e-16,4.916820993238954037e-18
1.170000000000000000e+03,5.006982384168249679e-12,4.441374992011040616e-13,1.130923457508226747e-16,4.916820993238954037e-18
1.171000000000000000e+03,5.016026244215515717e-12,4.441459578351757447e-13,1.131046774019878779e-16,4.916820993238954037e-18
1.172000000000000000e+03,5.028386186280113336e-12,4.441459578351757447e-13,1.131293407043182351e-16,4.916820993238954037e-18
1.173000000000000000e+03,5.042956849689598405e-12,4.441459578351757447e-13,1.132526572159700700e-16,4.916820993238954037e-18
1.174000000000000000e+03,5.057979706101446615e-12,4.441628751033190604e-13,1.134129686811174899e-16,4.916820993238954037e-18
1.175000000000000000e+03,5.072550369510930877e-12,4.441544164692473773e-13,1.134622952857782288e-16,4.925125237819878701e-18
1.176000000000000000e+03,5.084659093240882396e-12,4.441628751033190604e-13,1.136164409253430225e-16,4.925125237819878701e-18
1.177000000000000000e+03,5.093552222287360452e-12,4.441459578351757447e-13,1.138137473439860028e-16,4.925125237819878701e-18
1.178000000000000000e+03,5.101540965329113034e-12,4.441713337373907434e-13,1.139617271579682195e-16,4.933429482400802595e-18
1.179000000000000000e+03,5.109278490036218709e-12,4.441713337373907434e-13,1.140233854137941616e-16,4.933429482400802595e-18
1.180000000000000000e+03,5.117669182413404565e-12,4.441797923714623760e-13,1.140727120184548759e-16,4.950037971562651923e-18
1.181000000000000000e+03,5.125306219786651316e-12,4.441713337373907434e-13,1.142823500882630347e-16,4.958342216143576587e-18
1.182000000000000000e+03,5.131134485150445506e-12,4.442051682736774252e-13,1.144549932045756085e-16,4.958342216143576587e-18
1.183000000000000000e+03,5.136158851843371531e-12,4.442051682736774252e-13,1.146276363208882070e-16,4.962494338434038919e-18
1.184000000000000000e+03,5.140781269200862666e-12,4.441967096396057422e-13,1.147879477860356023e-16,4.962494338434038919e-18
1.185000000000000000e+03,5.145604661226071651e-12,4.441882510055340591e-13,1.150839074140000604e-16,4.962494338434038919e-18
1.186000000000000000e+03,5.150277322250492652e-12,4.441967096396057422e-13,1.153860328675470954e-16,4.962494338434038919e-18
1.187000000000000000e+03,5.154146084604045490e-12,4.442051682736774252e-13,1.156819924955115288e-16,4.970798583014962813e-18
1.188000000000000000e+03,5.157462166621376263e-12,4.441967096396057422e-13,1.156819924955115288e-16,4.970798583014962813e-18
1.189000000000000000e+03,5.160376299303273761e-12,4.442136269077490578e-13,1.158916305653196877e-16,4.970798583014962813e-18
1.190000000000000000e+03,5.163491406652887493e-12,4.442051682736774252e-13,1.159902837746411408e-16,4.970798583014962813e-18
1.191000000000000000e+03,5.166606514002501225e-12,4.442051682736774252e-13,1.160026154258063440e-16,4.980659873454811141e-18
1.192000000000000000e+03,5.169118697348964642e-12,4.442305441758924240e-13,1.160766053327974647e-16,4.980659873454811141e-18
1.193000000000000000e+03,5.171329418693852093e-12,4.441967096396057422e-13,1.162739117514404203e-16,4.980659873454811141e-18
1.194000000000000000e+03,5.173439652704880620e-12,4.442305441758924240e-13,1.163355700072663378e-16,4.990002148608350810e-18
1.195000000000000000e+03,5.175650374049768071e-12,4.442220855418207409e-13,1.163848966119271014e-16,4.998306393189275474e-18
1.196000000000000000e+03,5.177810851727725656e-12,4.442305441758924240e-13,1.165945346817352109e-16,4.998825408475583362e-18
1.197000000000000000e+03,5.179368405402532926e-12,4.442051682736774252e-13,1.167918411003781912e-16,4.998825408475583362e-18
1.198000000000000000e+03,5.180875715410410329e-12,4.441797923714623760e-13,1.169151576120300261e-16,4.998825408475583362e-18
1.199000000000000000e+03,5.182332781751359483e-12,4.442305441758924240e-13,1.169398209143604079e-16,4.999863439048199138e-18
1.200000000000000000e+03,5.183387898756873746e-12,4.442051682736774252e-13,1.169398209143604079e-16,4.999863439048199138e-18
1.201000000000000000e+03,5.070188917165256251e-12,4.521393670329025671e-13,1.170542830837083497e-16,5.005200705374998491e-18
1.202000000000000000e+03,5.095160019629096780e-12,4.521647429351175658e-13,1.171298144470951085e-16,5.007536274163383601e-18
1.203000000000000000e+03,5.120181365759867174e-12,4.521478256669742501e-13,1.173178721273641864e-16,5.012207411740153821e-18
1.204000000000000000e+03,5.117016014743324384e-12,4.521562843010458827e-13,1.174843494180941586e-16,5.012207411740153821e-18
1.205000000000000000e+03,5.101339990661395993e-12,4.521647429351175658e-13,1.175830026274156611e-16,5.016359534030616153e-18
1.206000000000000000e+03,5.090035165602312638e-12,4.521562843010458827e-13,1.176878216623197405e-16,5.019473625748462709e-18
1.207000000000000000e+03,5.070239160832185309e-12,4.521393670329025671e-13,1.179228937626560631e-16,5.023625748038925041e-18
1.208000000000000000e+03,5.060341158447121241e-12,4.521478256669742501e-13,1.180092153208123624e-16,5.031929992619848935e-18
1.209000000000000000e+03,5.043810992027395628e-12,4.521393670329025671e-13,1.181571951347946038e-16,5.036082114910311267e-18
1.210000000000000000e+03,5.029742765287203565e-12,4.521562843010458827e-13,1.184107647118787066e-16,5.040266675656167987e-18
1.211000000000000000e+03,5.018588671228908192e-12,4.521562843010458827e-13,1.185340812235305415e-16,5.044418797946630319e-18
1.212000000000000000e+03,4.999797539797366069e-12,4.521393670329025671e-13,1.186204027816868408e-16,5.052723042527554983e-18
1.213000000000000000e+03,4.986432724394183246e-12,4.521393670329025671e-13,1.188547041538253567e-16,5.053761073100169988e-18
1.214000000000000000e+03,4.976735696676836219e-12,4.521224497647592514e-13,1.189163624096512742e-16,5.053761073100169988e-18
1.215000000000000000e+03,4.956839204572850774e-12,4.521139911306875683e-13,1.190150156189727767e-16,5.057913195390632321e-18
1.216000000000000000e+03,4.939957332484620136e-12,4.521055324966158852e-13,1.191383321306246116e-16,5.057913195390632321e-18
1.217000000000000000e+03,4.927597390420022518e-12,4.520886152284725696e-13,1.192123220376157323e-16,5.062065317681095423e-18
1.218000000000000000e+03,4.916845245697161227e-12,4.521055324966158852e-13,1.193109752469372101e-16,5.072445623407250098e-18
1.219000000000000000e+03,4.896798022592387800e-12,4.520716979603292034e-13,1.194096284562586879e-16,5.072445623407250098e-18
1.220000000000000000e+03,4.877906403826986752e-12,4.520801565944008865e-13,1.195329449679105228e-16,5.072445623407250098e-18
