time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture,surface_heat_flux,surface_moisture_flux,cumulative_moisture_flux
9.967341487343146582e+03,4.618216357648634585e-01,4.972313632737861866e+01,4.984829604803110215e+01,1.057449344986079565e+00,1.851138783141950572e+00,4.984829604803110215e+01,1.057449344986079565e+00,4.977789824083369297e+01,1.447982892041983050e+00,-7.883950315566323752e+00,8.058596939930898981e-07,1.102017107992519021e-02
9.967803308978911446e+03,4.618216357648634585e-01,4.972321177806571768e+01,4.984856400099045715e+01,1.057421898859437492e+00,1.851090173398859395e+00,4.984856400099045715e+01,1.057421898859437492e+00,4.977804550238819559e+01,1.447945676152164518e+00,-7.875134809085260201e+00,8.058400154118459177e-07,1.102054323882337671e-02
9.968388314628433363e+03,5.850056495219178032e-01,4.972330731403216930e+01,4.984889920813915154e+01,1.057387127007926475e+00,1.851028600186696904e+00,4.984889920813915154e+01,1.057387127007926475e+00,4.977823175234158981e+01,1.447898534785233338e+00,-7.864073354474143684e+00,8.058150839585081506e-07,1.102101465249269267e-02
9.968973320277955281e+03,5.850056495219178032e-01,4.972340280575570404e+01,4.984922992730383839e+01,1.057352349905750222e+00,1.850967029715945067e+00,4.984922992730383839e+01,1.057352349905750222e+00,4.977841768049846394e+01,1.447851394876929598e+00,-7.853124099463393293e+00,8.057901483046380716e-07,1.102148605157573028e-02
9.969558325927477199e+03,5.850056495219178032e-01,4.972349825380834432e+01,4.984955637834655562e+01,1.057317567752905418e+00,1.850905461986545486e+00,4.984955637834655562e+01,1.057317567752905418e+00,4.977860329086054492e+01,1.447804256427494662e+00,-7.842281547501883665e+00,8.057652086102331104e-07,1.102195743607007998e-02
9.970143331576999117e+03,5.850056495219178032e-01,4.972359365875987436e+01,4.984987875998105977e+01,1.057282780731368721e+00,1.850843896998437987e+00,4.984987875998105977e+01,1.057282780731368721e+00,4.977878858723315147e+01,1.447757119437160567e+00,-7.831540730745523149e+00,8.057402650208748316e-07,1.102242880597342073e-02
9.970728337226521035e+03,5.850056495219178032e-01,4.972368902117829492e+01,4.985019725270918656e+01,1.057247989007549904e+00,1.850782334751560843e+00,4.985019725270918656e+01,1.057247989007549904e+00,4.977897357324322769e+01,1.447709983906151354e+00,-7.820897136648774506e+00,8.057153176696906622e-07,1.102290016128351473e-02
9.971452881032777441e+03,7.245438062564062420e-01,4.972380707175338443e+01,4.985058656818646483e+01,1.057204892315935618e+00,1.850706092202872854e+00,4.985058656818646483e+01,1.057204892315935618e+00,4.977920225787870834e+01,1.447651607421342579e+00,-7.807843423938187755e+00,8.056844147325101451e-07,1.102348392613160255e-02
9.972177424839033847e+03,7.245438062564062420e-01,4.972392505902970328e+01,4.985097045371891511e+01,1.057161788910257361e+00,1.850629853858855256e+00,4.985097045371891511e+01,1.057161788910257361e+00,4.977943047800641807e+01,1.447593233175783256e+00,-7.794925459848300875e+00,8.056535064240784572e-07,1.102406766858720147e-02
9.972901968645290253e+03,7.245438062564062420e-01,4.972404298408211787e+01,4.985134916551756845e+01,1.057118679032047037e+00,1.850553619719381038e+00,4.985134916551756845e+01,1.057118679032047037e+00,4.977965823957641334e+01,1.447534861169854636e+00,-7.782136839103159787e+00,8.056225929376210722e-07,1.102465138864648989e-02
9.973626512451546660e+03,7.245438062564062420e-01,4.972416084798661018e+01,4.985172293670745347e+01,1.057075562902788590e+00,1.850477389784319415e+00,4.985172293670745347e+01,1.057075562902788590e+00,4.977988554825547141e+01,1.447476491403925536e+00,-7.769471733577404393e+00,8.055916744503251063e-07,1.102523508630578152e-02
9.974351056257803066e+03,7.245438062564062420e-01,4.972427865182172724e+01,4.985209198032411138e+01,1.057032440726452194e+00,1.850401164053536052e+00,4.985209198032411138e+01,1.057032440726452194e+00,4.978011240945163252e+01,1.447418123878352336e+00,-7.756924817382326864e+00,8.055607511253669042e-07,1.102581876156151150e-02
9.975252249565870443e+03,9.011933080673770746e-01,4.972442509497300733e+01,4.985254469576168646e+01,1.056978796867641845e+00,1.850306359754200214e+00,4.985254469576168646e+01,1.056978796867641845e+00,4.978039396454578025e+01,1.447345529015892751e+00,-7.741476462114249557e+00,8.055222819253051362e-07,1.102654471018610881e-02
9.976153442873937820e+03,9.011933080673770746e-01,4.972457144896303305e+01,4.985299074129928698e+01,1.056925144277923057e+00,1.850211561958640116e+00,4.985299074129928698e+01,1.056925144277923057e+00,4.978067484482220806e+01,1.447272937620568189e+00,-7.726194854345536100e+00,8.054838057405165116e-07,1.102727062413935352e-02
9.977054636182005197e+03,9.011933080673770746e-01,4.972471771590318212e+01,4.985343042846238149e+01,1.056871483263267519e+00,1.850116770666573540e+00,4.985343042846238149e+01,1.056871483263267519e+00,4.978095505929285736e+01,1.447200349692997268e+00,-7.711072205939650814e+00,8.054453228157786230e-07,1.102799650341506309e-02
9.977955829490072574e+03,9.011933080673770746e-01,4.972486389792538830e+01,4.985386404140199090e+01,1.056817814105340370e+00,1.850021985877709163e+00,4.985386404140199090e+01,1.056817814105340370e+00,4.978123461654029569e+01,1.447127765233776842e+00,-7.696101413120715051e+00,8.054068333764233045e-07,1.102872234800726658e-02
9.978857022798139951e+03,9.011933080673770746e-01,4.972500999718590720e+01,4.985429184034257588e+01,1.056764137064458930e+00,1.849927207591746781e+00,4.985429184034257588e+01,1.056764137064458930e+00,4.978151352475416758e+01,1.447055184243484449e+00,-7.681275970277390286e+00,8.053683376307045117e-07,1.102944815791018912e-02
9.979758216106207328e+03,9.011933080673770746e-01,4.972515601586903244e+01,4.985471406463169330e+01,1.056710452382212617e+00,1.849832435808377085e+00,4.985471406463169330e+01,1.056710452382212617e+00,4.978179179176453317e+01,1.446982606722679865e+00,-7.666589893720932025e+00,8.053298357718939872e-07,1.103017393311823448e-02
9.981078437836067678e+03,1.320221729860350024e+00,4.972536978809409902e+01,4.985532300223565727e+01,1.056631792568031525e+00,1.849693609669142091e+00,4.985532300223565727e+01,1.056631792568031525e+00,4.978219830259794776e+01,1.446876289051652886e+00,-7.645315437359911925e+00,8.052734210144163741e-07,1.103123710982850322e-02
9.982398659565928028e+03,1.320221729860350024e+00,4.972558339925784310e+01,4.985592108041049642e+01,1.056553117486340732e+00,1.849554797483650814e+00,4.985592108041049642e+01,1.056553117486340732e+00,4.978260347576817679e+01,1.446769978829436587e+00,-7.624312466727189985e+00,8.052169940429311846e-07,1.103230021205066531e-02
9.983718881295788378e+03,1.320221729860350024e+00,4.972579685665041893e+01,4.985650886946306315e+01,1.056474427731324495e+00,1.849415999250821896e+00,4.985650886946306315e+01,1.056474427731324495e+00,4.978300733243310106e+01,1.446663676057611481e+00,-7.603566724151100686e+00,8.051605553327854737e-07,1.103336323976891395e-02
9.985039103025648728e+03,1.320221729860350024e+00,4.972601016776702920e+01,4.985708688508862707e+01,1.056395723846975887e+00,1.849277214969528016e+00,4.985708688508862707e+01,1.056395723846975887e+00,4.978340989261260319e+01,1.446557380737698129e+00,-7.583065317250081705e+00,8.051041053191738642e-07,1.103442619296804428e-02
9.986359324755509078e+03,1.320221729860350024e+00,4.972622334032771363e+01,4.985765559586826612e+01,1.056317006333677311e+00,1.849138444638594780e+00,4.985765559586826612e+01,1.056317006333677311e+00,4.978381117529526279e+01,1.446451092871162469e+00,-7.562796531497362196e+00,8.050476444024024329e-07,1.103548907163339962e-02
9.987679546485369428e+03,1.320221729860350024e+00,4.972643638229591545e+01,4.985821542973608445e+01,1.056238275653895053e+00,1.848999688256800500e+00,4.985821542973608445e+01,1.056238275653895053e+00,4.978421119853337018e+01,1.446344812459418705e+00,-7.542749668539983077e+00,8.049911729524438420e-07,1.103655187575083504e-02
9.989304636460132315e+03,1.625089974762886413e+00,4.972669845321679816e+01,4.985889293070903960e+01,1.056141346881678267e+00,1.848828909124454078e+00,4.985889293070903960e+01,1.056141346881678267e+00,4.978470189202504770e+01,1.446213999800012528e+00,-7.518363815165152175e+00,8.049216470452125834e-07,1.103786000234489514e-02
9.990929726434895201e+03,1.625089974762886413e+00,4.972696035466334763e+01,4.985955824229940703e+01,1.056044399548097701e+00,1.848658151123003135e+00,4.985955824229940703e+01,1.056044399548097701e+00,4.978519073370941328e+01,1.446083198440406115e+00,-7.494282696354837014e+00,8.048521062888903543e-07,1.103916801594095713e-02
9.992554816409658088e+03,1.625089974762886413e+00,4.972722210322724834e+01,4.986021197071691802e+01,1.055947434333966317e+00,1.848487414249847305e+00,4.986021197071691802e+01,1.055947434333966317e+00,4.978567775241727844e+01,1.445952408382967569e+00,-7.470491156866110316e+00,8.047825512281272808e-07,1.104047591651534030e-02
9.994179906384420974e+03,1.625089974762886413e+00,4.972748371621023011e+01,4.986085466825257129e+01,1.055850451868237894e+00,1.848316698502259880e+00,4.986085466825257129e+01,1.055850451868237894e+00,4.978616297549824310e+01,1.445821629629980176e+00,-7.446975389423826641e+00,8.047129823660866621e-07,1.104178370404521221e-02
9.995804996359183860e+03,1.625089974762886413e+00,4.972774521165447226e+01,4.986148684021708988e+01,1.055753452734283115e+00,1.848146003877382038e+00,4.986148684021708988e+01,1.055753452734283115e+00,4.978664642895162018e+01,1.445690862183648395e+00,-7.423722761259909930e+00,8.046434001694651233e-07,1.104309137850852801e-02
9.997430086333946747e+03,1.625089974762886413e+00,4.972800660836790598e+01,4.986210895083569028e+01,1.055656437475250620e+00,1.847975330372216618e+00,4.986210895083569028e+01,1.055656437475250620e+00,4.978712813754254540e+01,1.445560106046103854e+00,-7.400721666743947935e+00,8.045738050727812491e-07,1.104439893988397488e-02
9.999427542671850460e+03,1.997456337903713575e+00,4.972832779413992199e+01,4.986286045380784060e+01,1.055537171197518331e+00,1.847765578377796203e+00,4.986286045380784060e+01,1.055537171197518331e+00,4.978771786720988501e+01,1.445399404486178430e+00,-7.372779084224667656e+00,8.044882461685291852e-07,1.104600595548322316e-02
1.000142499900975417e+04,1.997456337903713575e+00,4.972864889844475300e+01,4.986359812939448233e+01,1.055417882199111146e+00,1.847555858279611884e+00,4.986359812939448233e+01,1.055417882199111146e+00,4.978830503815514419e+01,1.445238720018097833e+00,-7.345182186343279795e+00,8.044026690877369667e-07,1.104761280016403058e-02
1.000342245534765789e+04,1.997456337903713575e+00,4.972896996116834600e+01,4.986432264216126242e+01,1.055298571291956256e+00,1.847346170071164639e+00,4.986432264216126242e+01,1.055298571291956256e+00,4.978888968994959896e+01,1.445078052645426103e+00,-7.317914358958432786e+00,8.043170744799468331e-07,1.104921947389074684e-02
1.000541991168556160e+04,1.997456337903713575e+00,4.972929102403910662e+01,4.986503460034927571e+01,1.055179239230829680e+00,1.847136513745581743e+00,4.986503460034927571e+01,1.055179239230829680e+00,4.978947186018415749e+01,1.444917402371602932e+00,-7.290960396042756031e+00,8.042314629489790321e-07,1.105082597662897237e-02
1.000741736802346531e+04,1.997456337903713575e+00,4.972961213060323615e+01,4.986573456267719706e+01,1.055059886719750262e+00,1.846926889295600782e+00,4.986573456267719706e+01,1.055059886719750262e+00,4.979005158463696290e+01,1.444756769199952773e+00,-7.264306329629199865e+00,8.041458350580492756e-07,1.105243230834547334e-02
1.000941482436136903e+04,1.997456337903713575e+00,4.972993332617744500e+01,4.986642304416089644e+01,1.054940514417486375e+00,1.846717296713553225e+00,4.986642304416089644e+01,1.054940514417486375e+00,4.979062889742267117e+01,1.444596153133689720e+00,-7.237939284321370792e+00,8.040601913341719342e-07,1.105403846900810359e-02
1.001185747963268295e+04,2.442655271313924459e+00,4.973032630052240677e+01,4.986725006435296592e+01,1.054794510066000557e+00,1.846461032823287773e+00,4.986725006435296592e+01,1.054794510066000557e+00,4.979133165298389940e+01,1.444399761740528865e+00,-7.206068276192745259e+00,8.039554382856550609e-07,1.105600238293970826e-02
1.001430013490399688e+04,2.442655271313924459e+00,4.973071956760409762e+01,4.986806142651329310e+01,1.054648478096769981e+00,1.846204816561881179e+00,4.986806142651329310e+01,1.054648478096769981e+00,4.979203090739892446e+01,1.444203395937641909e+00,-7.174588718857677350e+00,8.038506631429424325e-07,1.105796604096857642e-02
1.001674279017531080e+04,2.442655271313924459e+00,4.973111321991444100e+01,4.986885786366737250e+01,1.054502419493917875e+00,1.845948647912637908e+00,4.986885786366737250e+01,1.054502419493917875e+00,4.979272671450733156e+01,1.444007055730328171e+00,-7.143482286678981552e+00,8.037458666933325388e-07,1.105992944304171229e-02
1.001918544544662473e+04,2.442655271313924459e+00,4.973150735282621326e+01,4.986964004874362644e+01,1.054356335176686921e+00,1.845692526857815929e+00,4.986964004874362644e+01,1.054356335176686921e+00,4.979341912550205507e+01,1.443810741123701114e+00,-7.112732156445744636e+00,8.036410496722195962e-07,1.106189258910797793e-02
1.002000000000000000e+04,8.145545533752738265e-01,4.973163890841189527e+01,4.986989782462362797e+01,1.054307614735147114e+00,1.845607128507269490e+00,4.986989782462362797e+01,1.054307614735147114e+00,4.979364927786767225e+01,1.443745281599812413e+00,-7.102554384409387467e+00,8.036060917881175594e-07,1.106254718434686486e-02
1.002000005020578828e+04,5.020578828407451510e-05,4.973163891652249902e+01,4.986989784043267804e+01,1.054307611732163252e+00,1.845607123243830028e+00,4.986989784043267804e+01,1.054307611732163252e+00,4.979364929204187007e+01,1.443745277565244844e+00,-7.102548864008895180e+00,8.036060890844959650e-07,1.106254722469254131e-02
1.002000010041157657e+04,5.020578828407451510e-05,4.973163892463310276e+01,4.986989785622210292e+01,1.054307608729201373e+00,1.845607117980390566e+00,4.986989785622210292e+01,1.054307608729201373e+00,4.979364930621605367e+01,1.443745273530676831e+00,-7.102543344099032652e+00,8.036060863808916288e-07,1.106254726503821777e-02
1.002000060246945941e+04,5.020578828407451510e-04,4.973163900573914731e+01,4.986989801341038486e+01,1.054307578700343750e+00,1.845607065345996167e+00,4.986989801341038486e+01,1.054307578700343750e+00,4.979364944795686654e+01,1.443745233185000920e+00,-7.102488162649756021e+00,8.036060593454582369e-07,1.106254766849498056e-02
1.002000110452734225e+04,5.020578828407451510e-04,4.973163908684521317e+01,4.986989817005596137e+01,1.054307548672053674e+00,1.845607012711603989e+00,4.986989817005596137e+01,1.054307548672053674e+00,4.979364958969645727e+01,1.443745192839326785e+00,-7.102432994768115293e+00,8.036060323104787487e-07,1.106254807195173120e-02
1.002000612510617066e+04,5.020578828407451510e-03,4.973163989790813133e+01,4.986989971477618866e+01,1.054307248411320064e+00,1.845606486367854959e+00,4.986989971477618866e+01,1.054307248411320064e+00,4.979365100698636581e+01,1.443744789382697569e+00,-7.101881859340508640e+00,8.036057619784189370e-07,1.106255210651848481e-02
1.002001114568499906e+04,5.020578828407451510e-03,4.973164070897357192e+01,4.986990124251966705e+01,1.054306948167650804e+00,1.845605960024302661e+00,4.986990124251966705e+01,1.054306948167650804e+00,4.979365242415563131e+01,1.443744385926201135e+00,-7.101331148331446741e+00,8.036054916600105435e-07,1.106255614108388186e-02
1.002002269089483525e+04,1.154520983618567698e-02,4.973164257409005273e+01,4.986990471421753313e+01,1.054306257775039724e+00,1.845604749657214994e+00,4.986990471421753313e+01,1.054306257775039724e+00,4.979365568263295216e+01,1.443743458147197067e+00,-7.100065782380582391e+00,8.036048700746627845e-07,1.106256541887432054e-02
1.002003423610467144e+04,1.154520983618567698e-02,4.973164443921962885e+01,4.986990813398924161e+01,1.054305567433090784e+00,1.845603539291144957e+00,4.986990813398924161e+01,1.054305567433090784e+00,4.979365894048717678e+01,1.443742530368880450e+00,-7.098801714583835576e+00,8.036042485298444932e-07,1.106257469665758268e-02
1.002004578131450762e+04,1.154520983618567698e-02,4.973164630436272660e+01,4.986991151136557221e+01,1.054304877131717610e+00,1.845602328926124525e+00,4.986991151136557221e+01,1.054304877131717610e+00,4.979366219769955393e+01,1.443741602591272599e+00,-7.097538706671535635e+00,8.036036270174869397e-07,1.106258397443367000e-02
1.002006688729526650e+04,2.110598075887537561e-02,4.973164971409556046e+01,4.986991759286784287e+01,1.054303615268048944e+00,1.845600116241414401e+00,4.986991759286784287e+01,1.054303615268048944e+00,4.979366815059208307e+01,1.443739906508194615e+00,-7.095232100245496554e+00,8.036024908906674813e-07,1.106260093526436998e-02
